Year Code	Age Group Code	State Code	Gender Code	Race Code	Deaths	Population	Crude Rate
1999	75-84	27	F	A-PI	17	826	2058.1 (Unreliable)
1999	75-84	27	F	2054-5	21	927	2265.4
1999	75-84	27	F	2106-3	2085	125661	1659.2
1999	75-84	28	F	2054-5	552	18346	3008.8
1999	75-84	28	F	2106-3	1338	53830	2485.6
1999	75-84	29	F	2054-5	333	10936	3045
1999	75-84	29	F	2106-3	3430	149671	2291.7
1999	75-84	30	F	2106-3	468	24326	1923.9
1999	75-84	31	F	2054-5	27	755	3576.2
1999	75-84	31	F	2106-3	962	48635	1978
1999	75-84	32	F	A-PI	22	971	2265.7
1999	75-84	32	F	2054-5	40	1445	2768.2
1999	75-84	32	F	2106-3	773	35201	2196
1999	75-84	33	F	2106-3	573	30461	1881.1
1999	75-84	34	F	A-PI	41	4150	988
1999	75-84	34	F	2054-5	467	18725	2494
